,Area,Element,Item,Year,Unit,Value,min_temp,median_temp,max_temp,min_precip,med_precip,max_precip,min_soil_tmp,med_soil_tmp,max_soil_tmp,min_soil_moist,med_soil_moist,max_soil_moist
,India,Yield,Okra,2018,100 g/ha,119745,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,"Onions and shallots, dry (excluding dehydrated)",2018,100 g/ha,181027,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Oranges,2018,100 g/ha,136493,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,"Other beans, green",2018,100 g/ha,28385,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Other berries and fruits of the genus vaccinium n.e.c.,2018,100 g/ha,70367,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,"Other citrus fruit, n.e.c.",2018,100 g/ha,100000,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,"Other fruits, n.e.c.",2018,100 g/ha,90874,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,"Other oil seeds, n.e.c.",2018,100 g/ha,3102,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Other pulses n.e.c.,2018,100 g/ha,4420,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2018,100 g/ha,16316,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Other stone fruits,2018,100 g/ha,38627,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,"Other tropical fruits, n.e.c.",2018,100 g/ha,130308,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,"Other vegetables, fresh n.e.c.",2018,100 g/ha,141195,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Papayas,2018,100 g/ha,433986,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Pears,2018,100 g/ha,72273,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,"Peas, dry",2018,100 g/ha,12036,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,"Peas, green",2018,100 g/ha,100407,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,"Pepper (Piper spp.), raw",2018,100 g/ha,4925,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,"Pigeon peas, dry",2018,100 g/ha,9665,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Pineapples,2018,100 g/ha,165631,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Potatoes,2018,100 g/ha,239542,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Rape or colza seed,2018,100 g/ha,14103,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Rice,2018,100 g/ha,39568,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Safflower seed,2018,100 g/ha,6729,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,"Seed cotton, unginned",2018,100 g/ha,11645,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Sesame seed,2018,100 g/ha,4782,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Sorghum,2018,100 g/ha,9560,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Soya beans,2018,100 g/ha,10585,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Sugar cane,2018,100 g/ha,801984,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Sunflower seed,2018,100 g/ha,7818,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Sweet potatoes,2018,100 g/ha,114504,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Tea leaves,2018,100 g/ha,93787,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Tomatoes,2018,100 g/ha,250431,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Unmanufactured tobacco,2018,100 g/ha,17393,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Watermelons,2018,100 g/ha,249505,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,India,Yield,Wheat,2018,100 g/ha,33682,64.91431548,78.25300595,85.8747619,0.00013006,0.003896875,0.015502381,68.77446429,80.24162202,90.91535714,0.15139881,0.286345833,0.415370833
,United Kingdom of Great Britain and Northern Ireland,Yield,Apples,2018,100 g/ha,334036,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Asparagus,2018,100 g/ha,20000,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Barley,2018,100 g/ha,57206,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,"Broad beans and horse beans, dry",2018,100 g/ha,26000,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,"Broad beans and horse beans, green",2018,100 g/ha,52834,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Cabbages,2018,100 g/ha,235908,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Carrots and turnips,2018,100 g/ha,604589,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Cauliflowers and broccoli,2018,100 g/ha,87645,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Cherries,2018,100 g/ha,47196,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2018,100 g/ha,2400000,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Cucumbers and gherkins,2018,100 g/ha,5400000,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Currants,2018,100 g/ha,59870,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,"Flax, processed but not spun",2018,100 g/ha,14732,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Gooseberries,2018,100 g/ha,85511,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Grapes,2018,100 g/ha,11147,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Hop cones,2018,100 g/ha,13299,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Leeks and other alliaceous vegetables,2018,100 g/ha,202840,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Lettuce and chicory,2018,100 g/ha,222603,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Linseed,2018,100 g/ha,17200,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Mixed grain,2018,100 g/ha,45335,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Oats,2018,100 g/ha,49708,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,"Onions and shallots, dry (excluding dehydrated)",2018,100 g/ha,443235,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,"Onions and shallots, green",2018,100 g/ha,96248,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,"Other beans, green",2018,100 g/ha,56406,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Other berries and fruits of the genus vaccinium n.e.c.,2018,100 g/ha,57537,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Other pulses n.e.c.,2018,100 g/ha,29105,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,"Other vegetables, fresh n.e.c.",2018,100 g/ha,244033,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Pears,2018,100 g/ha,170997,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,"Peas, dry",2018,100 g/ha,28005,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,"Peas, green",2018,100 g/ha,32852,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Plums and sloes,2018,100 g/ha,140000,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Potatoes,2018,100 g/ha,361429,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Rape or colza seed,2018,100 g/ha,34511,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Raspberries,2018,100 g/ha,110637,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Rye,2018,100 g/ha,30206,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Strawberries,2018,100 g/ha,293268,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Sugar beet,2018,100 g/ha,665499,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Tomatoes,2018,100 g/ha,3635489,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Triticale,2018,100 g/ha,41253,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United Kingdom of Great Britain and Northern Ireland,Yield,Wheat,2018,100 g/ha,77546,37.89276786,49.96035714,66.48979167,0.000345536,0.003054167,0.006459821,38.24758929,50.50357143,69.67321429,0.154565774,0.353960417,0.396860714
,United States of America,Yield,"Almonds, in shell",2018,100 g/ha,39024,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Apples,2018,100 g/ha,394965,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Apricots,2018,100 g/ha,83636,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Artichokes,2018,100 g/ha,162543,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Asparagus,2018,100 g/ha,40387,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Avocados,2018,100 g/ha,77628,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Bananas,2018,100 g/ha,83250,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Barley,2018,100 g/ha,41674,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,"Beans, dry",2018,100 g/ha,23774,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Blueberries,2018,100 g/ha,65230,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,"Broad beans and horse beans, green",2018,100 g/ha,27252,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Buckwheat,2018,100 g/ha,10506,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Cabbages,2018,100 g/ha,403413,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Cantaloupes and other melons,2018,100 g/ha,282934,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Carrots and turnips,2018,100 g/ha,463819,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Cauliflowers and broccoli,2018,100 g/ha,188990,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Cherries,2018,100 g/ha,90823,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,"Chick peas, dry",2018,100 g/ha,16931,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2018,100 g/ha,323564,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,"Coffee, green",2018,100 g/ha,8676,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,"Cow peas, dry",2018,100 g/ha,19793,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Cranberries,2018,100 g/ha,254642,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Cucumbers and gherkins,2018,100 g/ha,156154,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Dates,2018,100 g/ha,61351,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Eggplants (aubergines),2018,100 g/ha,378115,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Figs,2018,100 g/ha,108416,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,"Ginger, raw",2018,100 g/ha,352006,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Grapes,2018,100 g/ha,181729,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Green corn (maize),2018,100 g/ha,173672,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Green garlic,2018,100 g/ha,215157,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,"Groundnuts, excluding shelled",2018,100 g/ha,44849,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,"Hazelnuts, in shell",2018,100 g/ha,25980,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Hop cones,2018,100 g/ha,21774,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Kiwi fruit,2018,100 g/ha,217025,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Lemons and limes,2018,100 g/ha,366673,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,"Lentils, dry",2018,100 g/ha,13126,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Lettuce and chicory,2018,100 g/ha,316008,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Linseed,2018,100 g/ha,14157,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Maize (corn),2018,100 g/ha,110746,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,"Mangoes, guavas and mangosteens",2018,100 g/ha,209743,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Millet,2018,100 g/ha,16662,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Mustard seed,2018,100 g/ha,8401,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Oats,2018,100 g/ha,23274,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Okra,2018,100 g/ha,79138,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Olives,2018,100 g/ha,32036,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,"Onions and shallots, dry (excluding dehydrated)",2018,100 g/ha,623348,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Oranges,2018,100 g/ha,168816,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,"Other beans, green",2018,100 g/ha,32175,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,Other berries and fruits of the genus vaccinium n.e.c.,2018,100 g/ha,79624,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,"Other citrus fruit, n.e.c.",2018,100 g/ha,213864,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,"Other fruits, n.e.c.",2018,100 g/ha,191554,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
,United States of America,Yield,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2018,100 g/ha,7271,36.71223214,62.38965774,77.05681548,0.003177083,0.004902381,0.008696429,39.40723214,64.13730655,78.274375,0.165070833,0.312559524,0.414046131
